Tools,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,Frame,Time [sec],Face,State,Angle,Latitude,Longitude,Spin,Tx,Ty,Tz,Error,Markers
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215342,672.389,1,OK,NaN,89.6750817,169.1389118,0.0000000,39.898,15.456,-292.437,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215350,672.413,1,OK,NaN,89.7159251,169.0162139,0.0000000,39.265,15.127,-292.196,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215358,672.438,1,OK,NaN,89.7374710,169.0309803,0.0000000,38.672,14.906,-292.158,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215366,672.463,1,OK,NaN,89.7844374,169.0554329,-0.0000000,38.357,14.956,-292.190,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215374,672.488,1,OK,NaN,89.7882711,169.0081684,0.0000000,37.751,14.608,-291.992,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215382,672.513,1,OK,NaN,89.8552292,168.9494691,0.0000000,37.474,14.674,-291.907,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215390,672.538,1,OK,NaN,89.8465750,168.7149621,-0.0000000,36.939,14.526,-291.678,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215398,672.563,1,OK,NaN,89.9156936,168.8583536,0.0000000,37.220,14.655,-292.070,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215406,672.588,1,OK,NaN,89.8950697,168.7962821,0.0000000,36.875,14.444,-291.439,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215414,672.613,1,OK,NaN,89.9257809,168.8316759,0.0000000,36.980,14.359,-291.340,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215422,672.638,1,OK,NaN,89.9201690,168.8410606,0.0000000,36.873,14.697,-291.489,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215430,672.663,1,OK,NaN,89.9837383,168.6733380,-0.0000000,36.910,14.581,-291.428,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215438,672.688,1,OK,NaN,89.9405956,168.7592758,0.0000000,36.866,14.438,-291.304,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215446,672.713,1,OK,NaN,90.0128192,168.6852782,0.0000000,37.160,14.376,-291.098,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215454,672.738,1,OK,NaN,89.9514176,168.7838108,-0.0000000,37.116,14.515,-291.389,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215462,672.763,1,OK,NaN,89.9616843,168.7620619,0.0000000,37.115,14.446,-291.258,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215470,672.788,1,OK,NaN,89.9664432,168.7536891,-0.0000000,37.116,14.348,-291.062,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215478,672.813,1,OK,NaN,89.9726325,168.7392766,0.0000000,37.192,14.330,-290.950,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215486,672.838,1,OK,NaN,89.9309847,168.6582012,0.0000000,37.404,13.967,-290.207,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215494,672.863,1,OK,NaN,90.0036320,168.6835980,-0.0000000,37.832,14.106,-290.510,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215502,672.888,1,OK,NaN,89.9435585,168.7128034,0.0000000,37.780,13.734,-290.319,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215510,672.913,1,OK,NaN,89.9389985,168.6753877,0.0000000,38.028,13.360,-290.179,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215518,672.938,1,OK,NaN,89.8369263,168.8008860,-0.0000000,38.085,13.133,-290.186,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215526,672.963,1,OK,NaN,89.9156006,168.7755185,-0.0000000,38.550,12.940,-290.041,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215534,672.988,1,OK,NaN,89.8528913,168.7432395,0.0000000,38.371,12.885,-289.845,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215542,673.013,1,OK,NaN,89.9250490,168.7125161,-0.0000000,39.076,13.186,-289.950,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215550,673.038,1,OK,NaN,89.8349249,168.6853872,-0.0000000,39.134,12.815,-289.925,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215558,673.063,1,OK,NaN,89.8439524,168.7673213,0.0000000,39.918,12.787,-289.915,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215566,673.088,1,OK,NaN,89.7737566,168.7390313,-0.0000000,40.111,12.627,-289.943,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215574,673.113,1,OK,NaN,89.8105855,168.6847579,0.0000000,40.829,12.836,-290.155,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215582,673.138,1,OK,NaN,89.7399645,168.5547109,-0.0000000,40.928,12.694,-289.986,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215590,673.163,1,OK,NaN,89.7379081,168.5752826,0.0000000,41.587,12.449,-290.010,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215598,673.188,1,OK,NaN,89.6515912,168.6846229,-0.0000000,41.885,12.064,-290.038,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215606,673.213,1,OK,NaN,89.6521496,168.6864376,0.0000000,42.513,11.641,-289.887,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215614,673.238,1,OK,NaN,89.5401928,168.7500131,0.0000000,43.045,11.369,-290.182,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215622,673.263,1,OK,NaN,89.5572644,168.6828462,0.0000000,44.025,10.672,-290.140,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215630,673.288,1,OK,NaN,89.4430308,168.6390381,-0.0000000,44.857,10.700,-290.145,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215638,673.313,1,OK,NaN,89.4235633,168.4553470,0.0000000,46.096,10.674,-289.989,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215646,673.338,1,OK,NaN,89.2867770,168.4494848,0.0000000,46.880,10.302,-290.016,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215654,673.363,1,OK,NaN,89.2449124,168.5397128,-0.0000000,48.189,9.642,-290.196,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215662,673.388,1,OK,NaN,89.1539348,168.5168304,0.0000000,49.126,9.570,-290.105,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215670,673.413,1,OK,NaN,89.0969177,168.4797972,0.0000000,49.992,9.352,-290.055,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215678,673.438,1,OK,NaN,89.0264798,168.4787195,-0.0000000,50.815,9.305,-290.134,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215686,673.463,1,OK,NaN,88.9825276,168.5036481,-0.0000000,51.804,8.802,-290.206,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215694,673.488,1,OK,NaN,88.8453438,168.6923396,0.0000000,52.623,8.757,-290.385,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215702,673.513,1,OK,NaN,88.7980690,168.5956106,0.0000000,53.320,8.246,-290.247,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215710,673.538,1,OK,NaN,88.8301644,168.6029471,-0.0000000,54.215,7.829,-290.316,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215718,673.563,1,OK,NaN,88.7388406,168.5984105,0.0000000,54.648,7.445,-290.193,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215726,673.588,1,OK,NaN,88.7162974,168.6338195,0.0000000,55.456,7.417,-290.278,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215734,673.613,1,OK,NaN,88.6715958,168.7276104,0.0000000,56.177,7.161,-290.391,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215742,673.637,1,OK,NaN,88.6509743,168.8139443,0.0000000,57.068,7.171,-290.705,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215750,673.662,1,OK,NaN,88.5701942,168.8088219,0.0000000,57.927,7.204,-290.927,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215758,673.687,1,OK,NaN,88.5714533,168.8356372,0.0000000,58.865,7.228,-291.134,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215766,673.712,1,OK,NaN,88.5037668,168.8031117,0.0000000,59.418,6.933,-291.150,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215774,673.737,1,OK,NaN,88.5082478,168.8100246,-0.0000000,60.387,7.128,-291.500,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215782,673.762,1,OK,NaN,88.4269578,168.8982835,0.0000000,61.042,7.163,-291.854,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215790,673.787,1,OK,NaN,88.4966145,168.9109333,-0.0000000,61.910,7.150,-292.176,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215798,673.812,1,OK,NaN,88.4301144,168.8548175,0.0000000,62.279,7.183,-292.168,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215806,673.837,1,OK,NaN,88.5080777,168.9578015,-0.0000000,63.290,7.154,-292.497,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215814,673.862,1,OK,NaN,88.4700912,168.9583070,0.0000000,63.667,7.092,-292.483,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215822,673.887,1,OK,NaN,88.5607158,169.0284395,-0.0000000,64.564,7.332,-293.111,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215830,673.912,1,OK,NaN,88.5045371,169.0648170,0.0000000,64.634,7.238,-293.210,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215838,673.937,1,OK,NaN,88.6577182,169.0433839,0.0000000,65.177,7.291,-293.465,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215846,673.962,1,OK,NaN,88.6656075,169.0584786,0.0000000,65.239,7.492,-293.788,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215854,673.987,1,OK,NaN,88.8020804,169.2053147,-0.0000000,65.898,7.240,-294.026,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215862,674.012,1,OK,NaN,88.7261768,169.2482894,0.0000000,65.652,7.220,-294.138,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215870,674.037,1,OK,NaN,88.8663322,169.2987789,-0.0000000,66.214,7.136,-294.458,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215878,674.062,1,OK,NaN,88.8242889,169.4493717,0.0000000,65.891,6.773,-294.495,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215886,674.087,1,OK,NaN,89.0504033,169.6615430,-0.0000000,66.802,6.873,-295.013,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215894,674.112,1,OK,NaN,88.9423483,169.6723077,0.0000000,66.540,6.510,-294.740,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215902,674.137,1,OK,NaN,89.1064105,169.7961536,-0.0000000,67.499,6.468,-295.319,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215910,674.162,1,OK,NaN,88.8899891,169.4546020,0.0000000,66.344,7.011,-294.666,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215918,674.187,1,OK,NaN,88.9429106,169.5240121,0.0000000,66.611,6.876,-294.831,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215926,674.212,1,OK,NaN,88.9823964,169.5994971,0.0000000,66.859,6.712,-294.968,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215934,674.237,1,OK,NaN,89.2403048,169.9224157,0.0000000,68.787,5.844,-295.698,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215942,674.262,1,OK,NaN,89.2033701,169.9458991,0.0000000,68.907,5.609,-295.615,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215950,674.287,1,OK,NaN,89.3471716,170.0297174,-0.0000000,69.770,5.340,-295.919,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215958,674.312,1,OK,NaN,89.3181680,169.9864149,0.0000000,69.935,5.478,-295.652,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215966,674.337,1,OK,NaN,89.4794458,170.1318572,0.0000000,71.130,5.211,-295.907,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215974,674.362,1,OK,NaN,89.4555616,170.2849901,-0.0000000,71.215,4.800,-296.019,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215982,674.387,1,OK,NaN,89.7266438,170.3536196,-0.0000000,72.166,4.440,-296.257,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215990,674.412,1,OK,NaN,89.8110440,170.4395833,0.0000000,72.780,3.931,-296.260,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,215998,674.437,1,OK,NaN,89.9256031,170.5011786,-0.0000000,73.561,3.659,-296.326,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216006,674.462,1,OK,NaN,90.0286378,170.6140677,-0.0000000,74.408,3.440,-296.663,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216014,674.487,1,OK,NaN,90.0991011,170.5623086,0.0000000,75.192,3.064,-296.381,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216022,674.512,1,OK,NaN,90.0297054,170.6167456,-0.0000000,75.739,2.696,-296.356,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216030,674.537,1,OK,NaN,90.1487054,170.6791193,0.0000000,77.081,2.485,-296.229,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216038,674.562,1,OK,NaN,90.1083702,170.7753154,-0.0000000,77.872,2.307,-296.416,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216046,674.587,1,OK,NaN,90.2085697,170.8401482,-0.0000000,78.988,2.104,-296.385,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216054,674.612,1,OK,NaN,90.2821244,170.8624555,0.0000000,79.768,1.969,-296.323,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216062,674.637,1,OK,NaN,90.3955342,170.9278741,0.0000000,80.866,1.745,-296.582,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216070,674.662,1,OK,NaN,90.4103500,170.9176698,-0.0000000,81.838,1.787,-296.571,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216078,674.687,1,OK,NaN,90.4351885,170.9336940,0.0000000,82.816,1.376,-296.404,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216086,674.712,1,OK,NaN,90.4221855,171.0063112,0.0000000,83.658,1.271,-296.601,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216094,674.737,1,OK,NaN,90.4381881,171.0506133,0.0000000,84.771,0.972,-296.539,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216102,674.762,1,OK,NaN,90.4256298,171.0109980,0.0000000,86.037,0.965,-296.904,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216110,674.787,1,OK,NaN,90.4337942,171.0492601,0.0000000,87.329,0.827,-296.929,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216118,674.812,1,OK,NaN,90.4775553,171.0509959,-0.0000000,88.536,0.961,-297.053,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216126,674.836,1,OK,NaN,90.4675577,171.0807757,0.0000000,89.568,1.019,-297.178,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216134,674.861,1,OK,NaN,90.5369726,171.1102815,-0.0000000,90.728,1.445,-297.463,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216142,674.886,1,OK,NaN,90.6212903,171.1518234,0.0000000,91.556,1.433,-297.793,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216150,674.911,1,OK,NaN,90.8033273,171.2408605,0.0000000,92.200,1.785,-298.396,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216158,674.936,1,OK,NaN,90.9544302,171.3260610,0.0000000,92.718,1.317,-298.536,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216166,674.961,1,OK,NaN,91.0376058,171.3975587,0.0000000,93.226,1.669,-298.829,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216174,674.986,1,OK,NaN,91.1038338,171.4389231,0.0000000,93.879,1.227,-299.191,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216182,675.011,1,OK,NaN,91.1705794,171.4782924,0.0000000,94.061,1.042,-299.468,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216190,675.036,1,OK,NaN,91.2463932,171.5945146,0.0000000,94.460,0.623,-299.780,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216198,675.061,1,OK,NaN,91.3256619,171.6324356,0.0000000,94.803,0.660,-300.108,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216206,675.086,1,OK,NaN,91.4094059,171.7247115,0.0000000,95.345,0.496,-300.456,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216214,675.111,1,OK,NaN,91.4415309,171.7943386,0.0000000,96.029,0.601,-300.853,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216222,675.136,1,OK,NaN,91.4659538,171.8607693,-0.0000000,96.587,0.316,-300.909,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216230,675.161,1,OK,NaN,91.5466708,171.9784119,0.0000000,97.311,0.587,-301.185,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216238,675.186,1,OK,NaN,91.5612464,172.0399388,-0.0000000,97.678,0.269,-301.258,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216246,675.211,1,OK,NaN,91.7539535,172.0854140,0.0000000,98.863,0.050,-301.453,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216254,675.236,1,OK,NaN,91.7115694,172.1614200,0.0000000,99.587,-0.000,-301.765,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216262,675.261,1,OK,NaN,91.7911848,172.2326045,0.0000000,100.664,0.171,-302.113,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216270,675.286,1,OK,NaN,91.6678694,172.2269214,0.0000000,101.370,-0.063,-302.114,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216278,675.311,1,OK,NaN,91.6525327,172.4310224,0.0000000,102.915,-0.747,-302.031,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216286,675.336,1,OK,NaN,91.5564064,172.7578865,-0.0000000,104.249,-1.647,-302.321,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216294,675.361,1,OK,NaN,91.5263526,172.6636167,-0.0000000,105.536,-1.388,-302.359,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216302,675.386,1,OK,NaN,91.3471852,172.7042294,0.0000000,106.471,-2.120,-302.712,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216310,675.411,1,OK,NaN,91.4262507,172.7038875,0.0000000,108.023,-2.022,-302.861,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216318,675.436,1,OK,NaN,91.2614995,172.8293038,0.0000000,108.949,-2.627,-303.173,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216326,675.461,1,OK,NaN,91.3501243,172.8737680,0.0000000,110.429,-2.781,-303.228,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216334,675.486,1,OK,NaN,91.2027305,172.9438458,0.0000000,110.957,-3.440,-303.385,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216342,675.511,1,OK,NaN,91.3146560,172.9675055,0.0000000,112.207,-3.702,-303.529,0.0000000,0
