Center_X,Center_Y,Center_Z,Yaw,Pitch,Roll,Positional_Velocity_X,Positional_Velocity_Y,Positional_Velocity_Z,Rotational_Velocity_X,Rotational_Velocity_Y,Rotational_Velocity_Z
-5.04319695464587,19.697693170005103,335.7501685187734,0.30682925699115476,-0.18848169022798172,-0.9522188777580579,,,,,,
-5.104001020899159,17.624248724569274,338.49075981750036,0.3409915514570341,-0.16410604183628305,-0.9502609547248821,,,,,,
-4.3527241156140155,13.161050455633626,337.7976768225051,0.28978050791843835,-0.19001954978256586,-0.9395397710423918,,,,,,
-4.1412919901785505,11.168176354081911,338.66109827250983,0.3025910892178609,-0.1751478094891515,-0.9434681006870025,,,,,,
-4.224429761915676,9.603895187811178,338.5342016959303,0.31254555124735617,-0.21022028940964413,-0.9346705773789872,,,,,,
-3.5429576051674054,5.04451367758507,338.7838704330372,0.27920615687337674,-0.19235430041536777,-0.9429208702983176,,,,,,
-3.571034187980766,3.5658129017651823,340.55017809353467,0.3017911994915579,-0.19896932100197667,-0.9434923312356008,,,,,,
-5.721580332415082,4.019056111287902,343.88304627430296,0.2803261853864088,-0.39373629127883786,-0.8564989093418512,,,,,,
-2.870717601400041,1.3411735092554213,342.67950879617973,0.3103169440814194,-0.1953269887324557,-0.9347481584576146,,,,,,
-3.1285869283901304,0.2348099990402996,345.10900304790334,0.30590345228709526,-0.21023512868978744,-0.939911440372277,,,,,,
-5.363480697389543,0.5198089351720893,347.4199652803893,0.25533789223297865,-0.3834150217492664,-0.8484553122440966,,,,,,
-5.258679049367601,0.7865238552570065,343.5160065862974,0.17176339380967207,-0.41903248635489554,-0.7674457393595444,,,,,,
-6.02165669694317,-2.397862352688412,345.71277103940633,0.2922030258120166,-0.4052110673640772,-0.8536907826872696,,,,,,
-2.5234702905268565,-7.622304921819364,341.1824886795976,0.33117833117299683,-0.18036830861582417,-0.9452640173631632,,,,,,
-2.828140550882902,-9.502172175896973,346.26549302628297,0.32344815049646264,-0.20493219138657287,-0.9601010306546834,,,,,,
-3.0957341965602625,-10.93708163792812,342.57072633654286,0.3189611579598535,-0.23233723636899842,-0.94474792542782,,,,,,
-5.054000766064852,-11.38461196277566,347.4115697941354,0.28689112426141855,-0.4037733332585856,-0.8658170480193111,,,,,,
-5.085376271960263,-16.418775722158102,345.7374057207721,0.29902015982042884,-0.4069998566501995,-0.852876353877352,,,,,,
-4.994682181033853,-18.067332284265145,345.8844260553464,0.30093380537757974,-0.4220538138360477,-0.8500956850506157,,,,,,
-2.737361539159298,-20.489484864021446,344.86188673949215,0.28745414498826727,-0.2498346780669715,-0.9231181222844742,,,,,,
-4.920294088764853,-21.667054769141586,348.0960017449888,0.2893036047054254,-0.40612375322919086,-0.854854138587837,,,,,,
-4.584880806367655,-24.008420391335665,344.6167002149133,0.31694222719319953,-0.3704888138749313,-0.8383303041771816,,,,,,
4.647066120830441,-34.270885373455535,346.0867959020448,0.27721857412955037,-0.4165176032026392,-0.7921904819961251,,,,,,
5.27476618662749,-35.71514448717197,348.2021563074445,0.2930195404635849,-0.41326794119406735,-0.7991741618059595,,,,,,
5.741057784979664,-36.98164849552948,350.7544742126307,0.3075503678303022,-0.42023343074688346,-0.8011388371570612,,,,,,
5.90173614742075,-37.573538716420174,349.8835154332462,0.30763146755218185,-0.4168143580050206,-0.8098125326371483,,,,,,
6.062102316054739,-38.44685356698527,352.59220582407437,0.29707715133497625,-0.4236427933283918,-0.8027573336782039,,,,,,
5.660488772000003,-38.504236388897326,349.21660299790756,0.2308694429053772,-0.46492000938271844,-0.7681724034778113,,,,,,
5.885952156106781,-40.36046294800542,350.42402348579543,0.30429492129365227,-0.4230921550415993,-0.8012511089165573,,,,,,
5.645772925695133,-39.3193442523867,349.47941775949437,0.22553667037345473,-0.47069517509550596,-0.7612016559111866,,,,,,
6.283486925184625,-39.676795976277674,353.5543669733966,0.19970262422783136,-0.4576956642344499,-0.7411250932566772,,,,,,
6.066104425136682,-39.37141199075067,352.8464187928071,0.20958190920945502,-0.4666762681548762,-0.7634012149397359,,,,,,
5.668441946841035,-39.31942521251299,348.20042179168684,0.229164634667851,-0.468025046496447,-0.7584349975310859,,,,,,
5.661736677528985,-39.26586435398102,347.42059571137435,0.23152321573651424,-0.45040772701932097,-0.7634111434838823,,,,,,
4.976101477375895,-40.09644041657521,348.2641651209386,0.3144423360238521,-0.43791636972951814,-0.7989440735337734,,,,,,
4.499865150838928,-39.805136124771465,347.9343239189908,0.31790895902071303,-0.4440947702733361,-0.7930831419929579,,,,,,
5.429240868989291,-37.56801971585872,349.8823891822835,0.172437043495549,-0.41018250860263455,-0.7876201049917387,,,,,,
3.747321166473323,-37.92056141637418,345.67375292379654,0.3140155789129763,-0.43746169586814315,-0.7938147436293352,,,,,,
3.4438115940185576,-37.23192046438291,346.05410929228066,0.30418634374090786,-0.4369242024629337,-0.7939528328414869,,,,,,
3.5024544729906784,-36.58117072932443,345.10726537505985,0.3062833125874933,-0.4279104363442714,-0.7926354083483401,,,,,,
2.9724467740191853,-35.68079668220417,345.4659491278992,0.2946495030768717,-0.43909511026950826,-0.7831801488983711,,,,,,
2.2075604700075937,-34.8879720053328,344.0988085198812,0.30577336899315527,-0.4407753681348579,-0.7879007464557044,,,,,,
1.5367838716521085,-33.85631177124304,342.8226250975907,0.29692364392945275,-0.43663143897935514,-0.7923514141803296,,,,,,
3.1784245876228585,-33.57389503543633,340.7158821247689,0.32272828635914175,-0.24613214920006288,-0.8604424126979886,,,,,,
1.758434121535517,-29.913553665190673,336.3383087789875,0.3025938069051927,-0.24779782077392742,-0.8631002147616561,,,,,,
-1.6062565041001349,-28.042169595128687,340.3401619775163,0.317370105275888,-0.4354820175714793,-0.7810666458700588,,,,,,
-2.078379953166927,-26.282168406060798,338.14888105666193,0.2959733044557613,-0.43130235726111926,-0.7828947781323815,,,,,,
-2.760295036789497,-25.54999023003442,340.5441599467831,0.3221644229042897,-0.42731362767878683,-0.7846601529144044,,,,,,
-3.393090259248337,-24.02203157637213,338.1448308733533,0.3150566916537938,-0.41742203550404,-0.7861689910272958,,,,,,
-4.183524028764062,-23.050883608643044,341.3745533367653,0.3138188927415786,-0.4389137537259494,-0.7807144816293488,,,,,,
-4.67154271938148,-21.436479753995442,339.40262795322263,0.27525050913846166,-0.44140043684085406,-0.7650569977492669,,,,,,
-5.193621180575778,-20.800694835697055,338.6724391909602,0.31239033537149863,-0.42930340969822806,-0.7900053869583186,,,,,,
-5.642319714796648,-19.424162102784837,336.94798476701163,0.30633173444830186,-0.423470894300476,-0.7833448696677073,,,,,,
-5.841428234546715,-18.308945637690965,337.91852171996874,0.31249761245277635,-0.4247465584674037,-0.7844275095195418,,,,,,
-5.928283610884426,-16.87297245116001,337.992004679885,0.29512638848238215,-0.4095503070334652,-0.783425556509907,,,,,,
-6.138241305025914,-15.5785687551862,336.3252758796119,0.2949052874085537,-0.4088741886980895,-0.7791558206294447,,,,,,
-4.107946532764996,-15.670511349457504,336.0241440944653,0.32207777470094706,-0.23915437589930966,-0.8608705105495248,,,,,,
-4.103991439718424,-14.901071083064439,337.5358497588155,0.32443328735074867,-0.22261729942915237,-0.8712334754879579,,,,,,
-4.257622839794839,-13.479543587546726,335.6676586847524,0.30011964038481154,-0.23250444772491613,-0.8641799171976896,,,,,,
-4.917089709136643,-13.266510354265098,338.56206289902946,0.3705572029115285,-0.25052114974190215,-0.8603995168077458,,,,,,
-6.006845771042188,-9.224928081061579,344.6408247114119,0.20965728219027432,-0.3941232000899105,-0.7804374671489923,,,,,,
-5.9425793990193565,-8.483463479292972,342.2249000560145,0.19348026700366314,-0.394360568774941,-0.7754317273147928,,,,,,
-5.946031065181183,-8.313860359882757,342.79647000458436,0.1935067205768397,-0.3839965234616971,-0.7854483324635029,,,,,,
-6.457571364712761,-8.17370579166133,344.1444171883396,0.20009863809328343,-0.3959533228803347,-0.7879244157388652,,,,,,
-6.854513047826256,-7.804754947471705,345.3233300173263,0.18884425883339315,-0.3917591822532112,-0.7897318642329527,,,,,,
-7.768988798329343,-6.468241477766231,345.379521230063,0.19035880916632572,-0.4013221845113864,-0.7876733700990909,,,,,,
-9.128346606291615,-7.228435940848729,338.9625059564148,0.3041922897907394,-0.43858023954434483,-0.795571971904728,,,,,,
-9.29197155619763,-6.53314642236406,338.54428215087546,0.3004835228293321,-0.4346418616172429,-0.7946391375855528,,,,,,
-9.917260184918597,-4.907499265330426,337.7496060626757,0.2920359264920499,-0.4399855831279938,-0.8012456018878329,,,,,,
-10.751400225210041,-3.7550823265054274,341.08093467130294,0.2713222288984971,-0.45384468910903975,-0.7884279829604532,,,,,,
-10.878956056186308,-2.945529007157408,337.91130174632747,0.28814106336795237,-0.42606437459142243,-0.7919101148978811,,,,,,
-11.82938041466564,-1.9805139736103177,339.23854018467136,0.3002937349960972,-0.4470300783216881,-0.7999649193502624,,,,,,
-12.248366764999329,-0.9129331658310882,341.08126146256143,0.2951441799663603,-0.44184475467097195,-0.7909657245442219,,,,,,
-12.517215901973703,0.4038722012638406,336.4613277723577,0.2996240342424103,-0.435841019281325,-0.8062374915001568,,,,,,
-13.051914241470229,1.8344693593055363,336.17240435699625,0.29449164533856254,-0.439848017057997,-0.7912306703307531,,,,,,
-13.731993642960784,3.0888819049191185,337.5934347052422,0.3011717641583323,-0.44816901764982436,-0.7958618903512952,,,,,,
-13.599308366749897,4.672436958175256,332.7423065460854,0.25454147454070425,-0.4303362011895398,-0.7885595115133365,,,,,,
-12.382182662184618,5.781879574294836,334.18173256623476,0.301903283636579,-0.25893071312631055,-0.9035978957604285,,,,,,
-12.645121125688087,6.661190470168993,333.35425317088783,0.35700413086779875,-0.23171730021984743,-0.8977201917757721,,,,,,
-13.281779429174858,10.775568820006246,335.93644242354526,0.338403028207299,-0.2569612421211939,-0.9013802848394361,,,,,,
-15.375683880083445,14.183650829505629,335.9071592583002,0.2879207481394441,-0.4279684688224425,-0.8041932202122923,,,,,,
-13.625856224560176,14.56979812891998,339.5972474490279,0.31941357089020084,-0.28304069166298657,-0.8799804992318123,,,,,,
-13.448444492637101,15.415761863581217,338.9963605648541,0.32194945663626623,-0.2699752083806358,-0.8810169134347855,,,,,,
-14.752465524868676,19.12327010850321,345.2131989235688,0.18682411704207555,-0.4045526359947025,-0.8050198351098251,,,,,,
-15.390105531198424,19.78304112567549,346.8460803751625,0.20360336969364295,-0.4251284449195423,-0.7993368984586752,,,,,,
-15.560967283458476,20.465246028369993,345.42681539680467,0.18036525810049048,-0.40789084515547536,-0.7987993534913408,,,,,,
-15.839032278467002,20.817610966697575,346.39487300297424,0.18180965358860213,-0.40825921503678714,-0.8153093303945348,,,,,,
-15.851346384013166,21.649900220663547,345.14198126724665,0.15319399438952144,-0.3902513732549243,-0.8162149242266025,,,,,,
-14.487576146261096,21.184849520712262,335.46027891207507,0.2762725771916916,-0.23831722633537017,-0.9187180651602972,,,,,,
-18.13519256365721,25.462749206573854,342.99738299795695,0.2880106698522183,-0.4393984491197477,-0.8184480026448828,,,,,,
-17.064050383449406,28.17704145204785,336.7205203237051,0.2801148292181522,-0.293756194004199,-0.8878099274056219,,,,,,
-17.321394706524735,29.32360903125792,334.4198154591005,0.3059950240695376,-0.27397837343850656,-0.9108950350121122,,,,,,
-15.179486151310458,31.321051972374462,303.2632049626729,0.1378447511736591,-0.35071013366956394,-0.7844641702277885,,,,,,
-22.13586539788731,37.621561043053454,339.0292786861951,0.2747963318788253,-0.45003409272872213,-0.8171824763631863,,,,,,
-22.53071859301549,39.17483366011139,339.998607735559,0.26791541409255065,-0.44954551003430443,-0.8156781038346711,,,,,,
-23.074361151523735,40.802500310656804,341.86918173021763,0.24880154813291713,-0.45969829598165857,-0.817743675605942,,,,,,
-23.460055294965866,41.84061649582432,342.05850197727847,0.2737448142276842,-0.462496801590078,-0.818532081427989,,,,,,
-23.476793634689887,42.82605680679774,341.09599599926764,0.28490779941269123,-0.4535130688506217,-0.8167592276423712,,,,,,
-23.362198209411524,44.471082324099655,342.18368313553094,0.2543634241516569,-0.43036581156398923,-0.8173307944107111,,,,,,
-23.894413585587262,45.7714749288195,342.94898286941077,0.27883887659789885,-0.4528237137977676,-0.8062290829032914,,,,,,
-24.139518287045792,47.20060415316673,342.142928949017,0.27438216664755855,-0.4477548339257298,-0.8180950192313495,,,,,,
-24.65326563793423,51.83227239190766,341.8291778429837,0.2429802823048823,-0.4393552271567122,-0.8209191696619622,,,,,,
-24.813770106562345,53.28881232445934,341.2389099692612,0.22443230249410773,-0.4372239236189732,-0.816712971241379,,,,,,
-23.9636364539026,55.56725977187168,345.54939478434625,0.16908453659007736,-0.36387894704651635,-0.8458073219380622,,,,,,
-24.294664737338017,56.441767660437996,344.8189315123007,0.1665454607932321,-0.3690440940689657,-0.8459785249735631,,,,,,
-25.754281653103394,57.364582255660444,347.9571787303523,0.1922591522253532,-0.42802232697688825,-0.7996966715937323,,,,,,
-25.677843974641146,57.9262849685285,348.5844016876497,0.1882627703325201,-0.4302356317525673,-0.800907331797394,,,,,,
-25.934916930234756,58.58050320085381,348.8402665372889,0.1992296953471189,-0.43077371520615854,-0.7967878347803317,,,,,,
-25.955253448868895,59.54090086304362,349.46418721384265,0.19988677483698122,-0.4351868759373647,-0.7984636071345651,,,,,,
-25.75142488033801,60.433421811887946,349.7226712796147,0.18629123093140249,-0.4335803945325164,-0.8002575446163405,,,,,,
-25.71790546180308,60.90677836597697,350.1938883497973,0.19147894587121017,-0.4363063480935605,-0.7967925231842725,,,,,,
-25.552070865795617,61.24593579271445,349.1690427749079,0.18061206823871667,-0.4290741862040527,-0.797219166560093,,,,,,
-25.779503286480008,61.60825123883034,349.6033909500757,0.18517106330806504,-0.4375335338310829,-0.7992447242807996,,,,,,
-25.817037604906933,62.13803140310336,349.9143012682761,0.18557533411010282,-0.43952524893273004,-0.7977537630913879,,,,,,
-26.308711723238208,64.07377996150392,350.8789858280133,0.1838418586975916,-0.4441465684895699,-0.7909280679466412,,,,,,
-26.160163590316508,64.76933358715337,350.06223576191036,0.1732323106783597,-0.43675716852620244,-0.795094475232131,,,,,,
-26.17114221300553,65.36609918202727,350.1473741057288,0.1832464230473995,-0.4389703430164681,-0.7916225074966033,,,,,,
-26.105666210442593,66.00135322412531,350.8450264118657,0.18725516096917783,-0.43380435795822764,-0.7962590070969425,,,,,,
-26.35752680653934,66.64390839904053,351.25336893660415,0.19922873538851463,-0.44217804096505053,-0.7964076801512924,,,,,,
-26.504570251733888,67.28892526142893,351.8049042204547,0.19974111273798598,-0.43860908467739224,-0.7905529516088907,,,,,,
-26.16040991613034,67.33644610377434,349.85552496570176,0.18951546793391894,-0.4437864735513456,-0.7941169243682002,,,,,,
-26.39626829730747,67.60720510943415,350.42465368393584,0.1805816036849623,-0.4460960152695176,-0.7982883294575456,,,,,,
-26.453921997832204,67.55204272904926,349.74945491030326,0.19218420916994772,-0.4478608578485117,-0.7986471311097412,,,,,,
-26.6339811042956,67.95288170721332,349.5599346273044,0.1960659681931315,-0.44563464282188314,-0.7983984410175057,,,,,,
-25.597219324820998,69.08156932882157,349.6396425773861,0.15293072934261276,-0.3770336988014671,-0.8548815641164308,,,,,,
-26.995035061218978,71.88686011523214,349.9513115488443,0.175642409999752,-0.42627534259178984,-0.8032988014853311,,,,,,
-26.922144155589322,72.54363653940166,349.88078679501734,0.17949432887351507,-0.42242583035443515,-0.8054569089925093,,,,,,
-26.564719302281176,73.05991608248287,348.8797181122332,0.17158428154018224,-0.4180562869570838,-0.8093775185642338,,,,,,
-26.69111101868137,73.82529868520913,349.66531625954656,0.1762792491621665,-0.4302657287327422,-0.8086767861311175,,,,,,
-26.402353544311396,74.17612191839322,348.9411080969629,0.18012831618318145,-0.4290486828793563,-0.80281870195742,,,,,,
-26.006992191190687,74.43157922227572,348.2178745462785,0.17011940228650574,-0.4225950595762195,-0.8062051251225245,,,,,,
-26.11594491507076,75.09670915368856,350.3312342785874,0.1825134931781096,-0.43861724663629054,-0.8017364619236478,,,,,,
-24.652030583694195,75.6149446294513,351.78920679423663,0.16398016546994953,-0.3660890940681688,-0.8601036953230462,,,,,,
-25.7380625246546,75.80047799387283,351.0387897096828,0.20290584116735852,-0.44277514365390575,-0.7942431996539433,,,,,,
-25.45549931709484,76.21048173635289,349.57021359606364,0.1862129596872887,-0.4371900336728135,-0.8004808357113242,,,,,,
-25.982958160750908,77.31864478647984,351.03584163053154,0.18504868605872857,-0.43055514303772363,-0.808917901742731,,,,,,
-26.492810566773148,77.90788175822358,350.68712682159355,0.18516091776058502,-0.4274707214480372,-0.8111967636928777,,,,,,
-26.581685506299706,77.93386168782487,349.1165557545244,0.18679502817654509,-0.42710854655636415,-0.806101683280174,,,,,,
-26.995851795659075,78.96838099415798,351.1135000891338,0.19363422957005266,-0.4203929055191272,-0.8091885646909288,,,,,,
-27.24831080279826,79.16230940016548,348.4584425189138,0.17452964525576597,-0.4362972627452396,-0.8075710879337059,,,,,,
-27.60979594165173,79.5763794382514,350.10550401782524,0.18725301831050425,-0.4190288408035355,-0.816570748608047,,,,,,
-27.517546273036153,79.81348955582405,349.10360278871866,0.1817927588608766,-0.41249530983819,-0.8114065134481332,,,,,,
-27.71938918657877,80.083126652611,349.28471419618336,0.19004635426784616,-0.41903055274565437,-0.8157409937452684,,,,,,
-27.58638110268558,80.10458176215704,349.1860315228831,0.18212475469402492,-0.41833971732048886,-0.8128184230810662,,,,,,
-27.740209745055417,80.19182587171439,349.55041359292665,0.18274145171639786,-0.41970160910754584,-0.8154406374681079,,,,,,
-27.560929366064556,80.36673010058966,349.0984888932181,0.18164653639312597,-0.4151253845761267,-0.8219306626786226,,,,,,
-26.975999676596047,81.53974834430852,348.82470789016435,0.1599757607896567,-0.3449456002710496,-0.8836065813096553,,,,,,
-28.697052667078058,82.46953517952119,349.4518446087492,0.18725934161533178,-0.413295263799519,-0.8238024843718101,,,,,,
-28.981388062050822,82.9643420533412,347.9656101395119,0.19220670258207515,-0.4240933104130127,-0.8211322111064654,,,,,,
-28.94602064977155,83.3918027136052,346.9989963211032,0.1964116703619385,-0.415202401386776,-0.8192466694487047,,,,,,
-29.168983981760583,84.31604237110247,347.5504630656137,0.19437000435682555,-0.4174007847414443,-0.8146054795490729,,,,,,
-28.06385483654438,84.54815802548946,347.8727357691443,0.18800927735208237,-0.33414143032883425,-0.8820975315692202,,,,,,
-27.610803643255096,84.96992604252306,347.5038528051607,0.17678007642972035,-0.3275903931270087,-0.8808807665427985,,,,,,
-28.778005737286648,85.24669586143041,344.9790543783621,0.20189594113240306,-0.40023671035421743,-0.8208836512757262,,,,,,
-29.39309332773721,86.19502699032986,346.202946146159,0.20752429799794386,-0.41656037719445604,-0.8192241920427423,,,,,,
-29.306626685614834,86.36132365074876,345.60973265415987,0.1949919574292545,-0.41375589974716714,-0.8197300820803156,,,,,,
-29.26401207859369,86.6236612426227,345.14269038946463,0.18718476290610528,-0.4216735754709852,-0.8124369600331824,,,,,,
-27.953042391898506,87.13369926990498,347.2134228585312,0.16581307730668673,-0.3331220758085048,-0.8790059865856457,,,,,,
-27.821207141394723,87.02013472073317,347.17741394149635,0.17985634115811117,-0.33284685227755384,-0.8806008814482231,,,,,,
-27.666686361701906,87.00670423551118,346.00186677009816,0.1688624450910119,-0.3289814247367311,-0.8856153533397879,,,,,,
-28.011265129145677,87.33687423169084,346.78899745423206,0.18749270382748626,-0.3389367701253861,-0.8767317760956682,,,,,,
-27.91798478808374,87.33039975494206,346.7815989036275,0.17890581279300893,-0.3399722123098222,-0.8789819251015163,,,,,,
-29.10358781470753,87.35472436429876,345.8953874220546,0.19866780139411042,-0.41515850843057295,-0.8097135993646918,,,,,,
-27.403909374575218,87.13085966976405,345.8869325598354,0.17612620072953075,-0.32840689290307823,-0.8800181579089409,,,,,,
-28.683954606851913,87.0750304629845,345.05178914547156,0.2050924385609796,-0.41464546040240047,-0.8064473492907915,,,,,,
-27.532192199263793,87.51220935637836,347.2932650113709,0.18371844375068458,-0.3379508762032004,-0.8680887874687967,,,,,,
-27.57939923764316,87.55534640973133,347.9602163927651,0.18836307371895297,-0.3366001885957238,-0.868508108683994,,,,,,
-28.78543394945066,87.23169902381277,344.6029107680831,0.19689296261086078,-0.41409654296324605,-0.8072904896671893,,,,,,
-29.071904315360985,87.53274771401423,344.5550255333778,0.19657302868031812,-0.4142452022548305,-0.8052161418293071,,,,,,
